year_month,survey_organization,approve_percent,disapprove_percent
2015-09,Generated Data,42.8,50.2
2015-09,Generated Data,34.4,55.1
2015-09,Generated Data,47.9,46.1
2015-09,Generated Data,43.4,50.6
2015-09,Generated Data,54,40
2015-09,Generated Data,54.9,39.1
2015-09,Generated Data,54,43
2015-09,Generated Data,39.9,58.1
2015-09,Generated Data,42.4,54.6
2015-09,Generated Data,45.6,48.4
2015-09,Generated Data,47.6,46.4
2015-09,Generated Data,35.8,58.2
2015-09,Generated Data,41.7,55.3
2015-09,Generated Data,40.7,51.3
2015-09,Generated Data,43.9,49.6
2015-09,Generated Data,45.5,52.5
2015-09,Generated Data,46,52
2015-09,Generated Data,44.5,46.5
2015-09,Generated Data,38.2,57.8
2015-09,Generated Data,39.8,58.2
2015-09,Generated Data,47.5,46
2015-09,Generated Data,43.4,50.6
2015-09,Generated Data,47.3,46.7
2015-09,Generated Data,24.6,68.4
2015-09,Generated Data,53.1,44.9
2015-09,Generated Data,43.7,50.3
2015-09,Generated Data,49.6,47.4
2015-09,Generated Data,46.2,49.8
2015-09,Generated Data,45,49
2015-09,Generated Data,40.6,53.4
2015-09,Generated Data,40.7,52.3
2015-09,Generated Data,60.2,33.8
2015-09,Generated Data,49.4,47.6
2015-09,Generated Data,46.6,47.4
2015-09,Generated Data,51.1,41.9
2015-09,Generated Data,33.8,55.7
2015-09,Generated Data,50,44
2015-09,Generated Data,49.9,44.1
2015-09,Generated Data,39.9,53.6
2015-09,Generated Data,44.8,55.2
2015-09,Generated Data,33.3,59.7
2015-09,Generated Data,46.6,46.4
2015-09,Generated Data,58,38
2015-09,Generated Data,43.8,53.2
2015-09,Generated Data,40.9,55.1
2015-09,Generated Data,43.3,52.7
2015-09,Generated Data,47.1,49.9
2015-09,Generated Data,43.1,49.9
2015-09,Generated Data,36,60
2015-09,Generated Data,43.9,54.1
2015-09,Generated Data,40.5,56.5
2015-09,Generated Data,41.9,57.1
2015-09,Generated Data,46.2,44.8
2015-09,Generated Data,50.7,41.3
2015-09,Generated Data,35.3,54.2
2015-09,Generated Data,34.2,58.8
2015-09,Generated Data,59.1,39.9
2015-09,Generated Data,37.3,58.7
2015-09,Generated Data,48.7,45.3
2015-09,Generated Data,29,67
2015-09,Generated Data,40.6,52.4
2015-09,Generated Data,42.8,53.2
2015-09,Generated Data,45.6,48.4
2015-09,Generated Data,46.1,49.9
2015-09,Generated Data,45,52
2015-09,Generated Data,49.5,46.5
2015-09,Generated Data,41,50.5
2015-09,Generated Data,41.4,52.1
2015-09,Generated Data,49.8,41.2
2015-09,Generated Data,44.1,53.9
2015-09,Generated Data,34,55.5
2015-09,Generated Data,40.9,57.1
2015-09,Generated Data,44.7,54.3
2015-09,Generated Data,43.4,52.6
2015-09,Generated Data,26.5,64.5
2015-09,Generated Data,41.8,49.2
2015-09,Generated Data,37.8,56.2
2015-09,Generated Data,41.2,55.8
2015-09,Generated Data,43.7,47.3
2015-09,Generated Data,49.6,47.4
2015-09,Generated Data,47.1,44.4
2015-09,Generated Data,37.6,53.9
2015-09,Generated Data,38.9,55.1
2015-09,Generated Data,43.4,55.6
2015-09,Generated Data,54.2,41.8
2015-09,Generated Data,42.1,47.4
2015-09,Generated Data,49.6,41.4
2015-09,Generated Data,48.3,42.7
2015-09,Generated Data,41,48.5
2015-09,Generated Data,51.4,40.6
2015-09,Generated Data,34.4,55.1
2015-09,Generated Data,43.6,53.4
2015-09,Generated Data,41.2,50.3
2015-09,Generated Data,50.6,48.4
2015-09,Generated Data,46.2,47.3
2015-09,Generated Data,36.7,54.3
2015-09,Generated Data,39.7,51.3
2015-09,Generated Data,45.3,47.7
2015-09,Generated Data,38.4,57.6
2015-09,Generated Data,49.1,49.9
2015-09,YouGov/Economist,45,47
2015-09,Generated Data,39.3,54.7
2015-09,Generated Data,39.4,51.6
2015-09,Generated Data,41.6,51.9
2015-09,Generated Data,33,63
2015-09,Generated Data,56.5,37.5
2015-09,Generated Data,44,48
2015-09,Generated Data,44,50
2015-09,Generated Data,44.9,51.1
2015-09,Generated Data,39.8,56.2
2015-09,Generated Data,38,53
2015-09,Generated Data,45.5,46
2015-09,Generated Data,36.2,56.8
2015-09,Generated Data,42.9,53.1
2015-09,Generated Data,52.3,41.7
2015-09,Generated Data,52.9,41.1
2015-09,Generated Data,48.5,50.5
2015-09,Generated Data,39.1,54.9
2015-09,Generated Data,51.3,41.7
2015-09,Generated Data,37.1,55.9
2015-09,Generated Data,45.3,46.7
2015-09,Generated Data,54.5,37
2015-09,Generated Data,49,42
2015-09,Generated Data,37.9,58.1
2015-09,Generated Data,43.1,50.9
2015-09,Generated Data,49.5,50.5
2015-09,Generated Data,49.5,44.5
2015-09,Generated Data,44.6,54.4
2015-09,Generated Data,35.8,57.2
2015-09,Generated Data,35.9,60.1
2015-09,Generated Data,40.6,52.9
2015-09,Generated Data,45.5,50.5
2015-09,Generated Data,39.6,56.4
2015-09,Generated Data,30.2,62.8
2015-09,Generated Data,38.3,52.7
2015-09,Generated Data,45.1,48.9
2015-09,Generated Data,47.4,43.6
2015-09,Generated Data,35.6,60.4
2015-09,Generated Data,44.6,49.4
2015-09,Generated Data,41.4,52.6
2015-09,Generated Data,37.5,58.5
2015-09,Generated Data,39.8,51.2
2015-09,Generated Data,56,38
2015-09,Generated Data,46,46
2015-09,Generated Data,48.1,49.9
2015-09,Generated Data,34.8,58.2
2015-09,Generated Data,44.1,48.9
2015-09,Generated Data,40.7,52.3
2015-09,Generated Data,39.5,53.5
2015-09,Generated Data,38.8,57.2
2015-09,Generated Data,49.5,44.5
2015-09,Generated Data,45.6,43.9
2015-09,Generated Data,38.2,55.8
2015-09,Generated Data,32.5,63.5
2015-09,Generated Data,45.9,50.1
2015-09,Generated Data,45.6,48.4
2015-09,Generated Data,47.7,49.3
2015-09,Generated Data,45.2,48.8
2015-09,Generated Data,54.3,37.2
2015-09,Generated Data,54.4,36.6
2015-09,Generated Data,37.1,55.9
2015-09,Generated Data,44.9,49.1
2015-09,Generated Data,43.1,48.9
2015-09,Generated Data,48,46
2015-09,Generated Data,35.7,58.3
2015-09,Generated Data,33.3,57.7
2015-09,Generated Data,38.9,59.1
2015-09,Generated Data,43.3,54.7
2015-09,Generated Data,42,52
2015-09,Generated Data,38.7,57.3
2015-09,Generated Data,42.8,55.2
2015-09,Generated Data,46.5,47.5
2015-09,Generated Data,38.8,53.2
2015-09,Morning Consult,38.5,57.5
2015-09,Generated Data,37.5,58.5
2015-09,Generated Data,49.3,44.7
2015-09,Generated Data,43.6,47.4
2015-09,Generated Data,52.1,39.9
2015-09,Generated Data,38.1,51.4
2015-09,Generated Data,39.9,57.1
2015-09,Generated Data,55.6,42.4
2015-09,Generated Data,47.3,45.7
2015-09,Generated Data,48.9,44.6
2015-09,Generated Data,42.7,50.8
2015-09,Generated Data,52.3,41.7
2015-09,Generated Data,46.5,52.5
2015-09,Generated Data,44.9,49.1
2015-09,Generated Data,38.9,50.6
2015-09,Generated Data,47.9,43.1
2015-09,Generated Data,52,47
2015-09,Generated Data,46.2,50.8
2015-09,Generated Data,53.6,46.4
2015-09,Generated Data,34.7,58.3
2015-09,Generated Data,37.2,55.8
2015-09,Generated Data,45.5,45.5
2015-09,Generated Data,47.9,49.1
2015-09,Generated Data,42.1,51.9
2015-09,Generated Data,34,62
2015-09,Generated Data,51.2,46.8
2015-09,Generated Data,53.8,46.2
2015-09,Generated Data,44.4,49.6
2015-09,Generated Data,46.6,44.4
2015-09,Generated Data,51.8,46.2
2015-09,Generated Data,39.6,51.4
2015-09,Generated Data,45.2,51.8
2015-09,Generated Data,39.1,52.9
2015-09,Generated Data,47.8,48.2
2015-09,Generated Data,48,49
2015-09,Generated Data,33.7,59.3
2015-09,Generated Data,39,50.5
2015-09,Generated Data,36.1,56.9
2015-09,Generated Data,45.7,48.3
2015-09,Generated Data,40,51.5
2015-09,Generated Data,43.3,52.7
2015-09,Generated Data,38.1,57.9
2015-09,Generated Data,55.6,41.4
2015-09,Generated Data,49.8,44.2
2015-09,Generated Data,41.9,58.1
2015-09,Generated Data,51.2,42.8
2015-09,Generated Data,47.9,45.6
2015-09,Generated Data,46.8,45.2
2015-09,Generated Data,42.3,50.7
2015-09,Generated Data,46.7,50.3
2015-09,Generated Data,39.6,57.4
2015-09,Generated Data,44,53
2015-09,Generated Data,45.1,45.9
2015-09,Generated Data,32.1,61.9
2015-09,Generated Data,44.3,49.2
2015-09,Generated Data,47.4,46.6
2015-09,Generated Data,42.9,48.1
2015-09,Generated Data,50.2,43.8
2015-09,McLaughlin (R),45,53
2015-09,Generated Data,51.7,41.8
2015-09,Generated Data,50.6,43.4
2015-09,Generated Data,39,57
2015-09,Generated Data,45,51
2015-09,Generated Data,44.3,49.7
2015-09,Generated Data,48.6,45.4
2015-09,Generated Data,50.4,49.6
2015-09,Generated Data,45.6,51.4
2015-09,Generated Data,38.7,54.8
2015-09,Generated Data,38,58
2015-09,Generated Data,39.3,51.7
2015-09,Generated Data,36.4,59.6
2015-09,Generated Data,47,46
2015-09,Generated Data,42.7,48.3
2015-09,Generated Data,30.5,65.5
2015-09,Generated Data,42.7,55.3
2015-09,Generated Data,46,48
2015-09,Generated Data,34.4,59.1
2015-09,Generated Data,46.3,51.7
2015-09,Generated Data,41.8,57.2
2015-09,Generated Data,45,53
2015-09,Generated Data,46.2,45.8
2015-09,Generated Data,44.3,51.7
2015-09,Generated Data,44.4,48.6
2015-09,Generated Data,39.1,56.9
2015-09,Generated Data,29,60.5
2015-09,Generated Data,47.5,46.5
2015-09,Generated Data,49,45
2015-09,Generated Data,41,51
2015-09,Generated Data,48,46
2015-09,Generated Data,55.9,44.1
2015-09,Generated Data,32.3,60.7
2015-09,Generated Data,42,58
2015-09,Generated Data,47,53
2015-09,Generated Data,34.5,59.5
2015-09,Generated Data,33.9,59.1
2015-09,Generated Data,43.8,49.7
2015-09,Generated Data,42.8,55.2
2015-09,Generated Data,41.5,49.5
2015-09,Generated Data,33.5,65.5
2015-09,Generated Data,43.1,48.4
2015-09,Generated Data,47,47
2015-09,Generated Data,45.6,51.4
2015-09,Generated Data,40.7,52.8
2015-09,Generated Data,44.5,51.5
2015-09,Generated Data,40.8,57.2
2015-09,Generated Data,43.2,48.3
2015-09,Generated Data,38,56
2015-09,Generated Data,47.1,46.9
2015-09,Generated Data,45.8,45.2
2015-09,Generated Data,45.9,48.1
2015-09,Generated Data,50.2,41.8
2015-09,Generated Data,42,49
2015-09,Generated Data,39.3,54.7
2015-09,Generated Data,38.9,58.1
2015-09,Generated Data,40.1,50.9
2015-09,Generated Data,34.9,58.6
2015-09,Generated Data,42.8,51.2
2015-09,Generated Data,43.3,52.7
2015-09,Generated Data,33.7,62.3
2015-09,Generated Data,51.7,48.3
2015-09,Generated Data,39.8,56.2
2015-09,Generated Data,44.8,52.2
2015-09,Generated Data,47.7,51.3
2015-09,Generated Data,48,44
2015-09,Generated Data,42.4,49.6
2015-09,Generated Data,37.3,55.7
2015-09,Generated Data,41.9,51.1
2015-09,Generated Data,41.9,51.1
2015-09,Generated Data,49.1,44.9
2015-09,Generated Data,42.5,48.5
2015-09,Generated Data,41.7,51.8
2015-09,Generated Data,45.7,53.3
2015-09,Generated Data,50.4,46.6
2015-09,Generated Data,50,43
2015-09,Generated Data,53.3,42.7
2015-09,Generated Data,51.8,44.2
2015-09,Generated Data,45.9,50.1
2015-09,Generated Data,40.2,49.3
2015-09,Generated Data,57.4,38.6
2015-09,Generated Data,50.4,46.6
2015-09,Generated Data,38.4,58.6
2015-09,Generated Data,36.9,54.1
2015-09,Generated Data,40.6,56.4
2015-09,Generated Data,48.7,45.3
2015-09,Generated Data,40,56
2015-09,Generated Data,49,45
2015-09,Generated Data,48.4,42.6
2015-09,Generated Data,51.9,42.1
2015-09,Generated Data,39.9,57.1
2015-09,Generated Data,30.5,62.5
2015-09,Generated Data,37,54
2015-09,Generated Data,38,54
2015-09,Generated Data,49.7,42.3
2015-09,Generated Data,55.4,38.6
2015-09,Generated Data,53,45
2015-09,Generated Data,34.1,65.9
2015-09,Generated Data,50.5,43.5
2015-09,Generated Data,41.7,55.3
2015-09,Generated Data,51,45
2015-09,Generated Data,38.1,54.9
2015-09,Generated Data,41.2,55.8
2015-09,Generated Data,43.4,48.1
2015-09,Generated Data,35.3,56.2
2015-09,Generated Data,45.4,53.6
2015-09,Generated Data,52.3,43.7
2015-09,Generated Data,44.4,52.6
2015-09,Generated Data,45.2,48.8
2015-09,Generated Data,44.9,49.1
2015-09,Generated Data,50.7,48.3
2015-09,Generated Data,40.3,55.7
2015-09,Generated Data,45,49
2015-09,Generated Data,46.7,51.3
2015-09,Generated Data,42.8,51.2
2015-09,Generated Data,53.4,40.6
2015-09,Generated Data,46.5,50.5
2015-09,Generated Data,39.7,53.8
2015-09,Generated Data,43.2,50.8
2015-09,Generated Data,45.7,45.8
2015-09,Generated Data,47.7,46.3
2015-09,Generated Data,50.3,42.7
2015-09,Generated Data,38.8,52.2
2015-09,Generated Data,43.5,50.5
2015-09,Generated Data,48.4,50.6
2015-09,Generated Data,43.1,53.9
2015-09,Generated Data,43.9,49.6
2015-09,Generated Data,40.3,51.7
2015-09,Generated Data,52.5,46.5
2015-09,Generated Data,40.7,51.3
2015-09,Generated Data,42.6,50.4
2015-09,Generated Data,54.3,45.7
2015-09,Generated Data,42.6,53.4
2015-09,Generated Data,45,48.5
2015-09,Generated Data,47.7,46.3
2015-09,Generated Data,51.6,48.4
2015-09,Generated Data,52.8,39.2
2015-09,Generated Data,51.6,47.4
2015-09,Generated Data,49.4,47.6
2015-09,Generated Data,42.8,48.2
2015-09,Generated Data,48.7,43.3
2015-09,Generated Data,35.6,57.9
2015-09,Generated Data,34.7,61.3
2015-09,Generated Data,39.6,54.4
2015-09,Generated Data,41.5,50.5
2015-09,Generated Data,50.8,40.7
2015-09,Generated Data,47,42.5
2015-09,Generated Data,40.9,52.6
2015-10,Generated Data,43.6,55.4
2015-10,Generated Data,41,59
2015-10,Generated Data,42.9,51.6
2015-10,Generated Data,37.2,58.8
2015-10,Generated Data,47.4,50.6
2015-10,Generated Data,43.6,50.9
2015-10,Generated Data,37.1,51.4
2015-10,Generated Data,46,49
2015-10,Generated Data,29.9,64.6
2015-10,Generated Data,38.3,61.7
2015-10,Generated Data,45.5,48.5
2015-10,Generated Data,47.5,49.5
2015-10,Generated Data,49.3,46.2
2015-10,Generated Data,40.1,50.9
2015-10,Generated Data,47,49
2015-10,Generated Data,35.5,54.5
2015-10,Generated Data,37.7,56.8
2015-10,Generated Data,53,40
2015-10,Generated Data,40.1,53.4
2015-10,Generated Data,47.7,45.3
2015-10,Generated Data,41.1,53.9
2015-10,Generated Data,35.5,59
2015-10,Generated Data,45.6,51.4
2015-10,Generated Data,38,53
2015-10,Generated Data,50.4,49.6
2015-10,Generated Data,51,49
2015-10,Generated Data,42.6,50.4
2015-10,Generated Data,40.8,52.7
2015-10,Generated Data,43.8,54.2
2015-10,Generated Data,42.8,55.2
2015-10,Generated Data,43.3,52.2
2015-10,Generated Data,46,47.5
2015-10,Generated Data,41.8,51.2
2015-10,Generated Data,41.3,54.7
2015-10,Generated Data,47.5,42.5
2015-10,Generated Data,50.2,39.8
2015-10,Generated Data,43.2,53.8
2015-10,Generated Data,36.9,62.1
2015-10,Generated Data,47.8,45.7
2015-10,Generated Data,36.7,58.8
2015-10,Generated Data,45.5,51.5
2015-10,Generated Data,45.3,50.2
2015-10,Generated Data,48,49
2015-10,Generated Data,43.8,50.7
2015-10,Generated Data,41.1,54.4
2015-10,Generated Data,41.7,55.3
2015-10,Generated Data,45.9,51.1
2015-10,Generated Data,44.2,50.8
2015-10,Generated Data,50.7,46.3
2015-10,ARG,47,50
2015-10,Generated Data,48.6,48.4
2015-10,Generated Data,34.3,60.2
2015-10,Generated Data,45.9,54.1
2015-10,Generated Data,38,57.5
2015-10,Generated Data,53.2,43.8
2015-10,Generated Data,55.4,42.6
2015-10,Generated Data,52.9,43.1
2015-10,Generated Data,42.4,53.1
2015-10,Generated Data,41.7,56.3
2015-10,Generated Data,45,48.5
2015-10,Generated Data,42.7,54.3
2015-10,Generated Data,35.7,57.8
2015-10,Generated Data,47.1,48.4
2015-10,Generated Data,45.6,42.9
2015-10,Generated Data,38.9,54.1
2015-10,Generated Data,34.7,56.3
2015-10,Generated Data,40.2,54.8
2015-10,Generated Data,44,50
2015-10,Generated Data,36.8,58.2
2015-10,Generated Data,38.4,54.6
2015-10,Generated Data,34.9,65.1
2015-10,Generated Data,47.9,50.1
2015-10,Generated Data,47.2,41.3
2015-10,Generated Data,46.5,50.5
2015-10,Generated Data,36.8,59.2
2015-10,Generated Data,45.6,44.4
2015-10,Generated Data,44.6,50.9
2015-10,Generated Data,50.3,44.2
2015-10,Generated Data,37.5,57.5
2015-10,Generated Data,45.5,43
2015-10,Generated Data,40.4,52.6
2015-10,Generated Data,47.6,42.4
2015-10,Generated Data,37.8,55.2
2015-10,Generated Data,38.3,54.7
2015-10,Generated Data,41.7,58.3
2015-10,Generated Data,48.4,48.6
2015-10,Generated Data,50.7,42.8
2015-10,Generated Data,43.7,53.3
2015-10,Generated Data,34.4,58.6
2015-10,Generated Data,39.4,49.1
2015-10,Generated Data,36.7,58.3
2015-10,Generated Data,45.9,45.1
2015-10,Generated Data,53.1,41.9
2015-10,Generated Data,37.3,56.2
2015-10,Generated Data,42.1,48.9
2015-10,Generated Data,24.5,71.5
2015-10,Generated Data,39.4,57.6
2015-10,Generated Data,47.6,43.4
2015-10,Generated Data,47.1,49.9
2015-10,Generated Data,39.5,55.5
2015-10,Generated Data,51.2,45.8
2015-10,Generated Data,51.1,43.9
2015-10,Generated Data,46.7,51.3
2015-10,Generated Data,41.2,55.8
2015-10,Generated Data,45.3,44.7
2015-10,Generated Data,43,51
2015-10,Generated Data,37.5,58
2015-10,Generated Data,43.4,52.1
2015-10,Generated Data,46.7,48.3
2015-10,Generated Data,51.8,44.2
2015-10,NBC/WSJ,45.5,49
2015-10,Generated Data,50,38.5
2015-10,Generated Data,41.4,52.1
2015-10,Generated Data,35.8,58.7
2015-10,Generated Data,42.5,46
2015-10,Generated Data,32.8,61.7
2015-10,Generated Data,53.9,46.1
2015-10,Generated Data,51,46
2015-10,Generated Data,31.2,64.3
2015-10,Generated Data,45.5,43
2015-10,Generated Data,45.5,49.5
2015-10,Generated Data,39.7,56.3
2015-10,Generated Data,48,49
2015-10,Generated Data,46.7,48.3
2015-10,Generated Data,41.3,52.2
2015-10,Generated Data,35,59.5
2015-10,Generated Data,51.1,47.9
2015-10,Generated Data,44.8,50.2
2015-10,Generated Data,53.3,45.7
2015-10,Generated Data,47.4,43.6
2015-10,Generated Data,37.1,58.4
2015-10,Generated Data,48.8,47.2
2015-10,Generated Data,49.6,48.4
2015-10,Generated Data,37.9,61.1
2015-10,Generated Data,48.3,41.7
2015-10,Generated Data,44.9,51.1
2015-10,Generated Data,33.9,61.6
2015-10,Generated Data,36.6,60.4
2015-10,Generated Data,52,46
2015-10,Generated Data,45.4,45.6
2015-10,Generated Data,41.4,57.6
2015-10,Generated Data,58.5,37
2015-10,Generated Data,45,53
2015-10,Generated Data,41.8,51.7
2015-10,Generated Data,51.4,43.6
2015-10,Generated Data,43.8,50.2
2015-10,Generated Data,40.8,53.7
2015-10,Generated Data,54.7,39.8
2015-10,Generated Data,48.8,44.2
2015-10,Generated Data,40.2,55.3
2015-10,Generated Data,45,50.5
2015-10,Generated Data,44.3,50.2
2015-10,Generated Data,42.1,46.4
2015-10,Generated Data,36.8,56.7
2015-10,Generated Data,40.9,53.6
2015-10,Ipsos/Reuters,41,52.5
2015-10,Generated Data,37.7,56.8
2015-10,Generated Data,39.4,60.6
2015-10,Generated Data,50.6,42.4
2015-10,Generated Data,38.6,59.4
2015-10,Generated Data,40.3,53.2
2015-10,Generated Data,37.3,57.7
2015-10,Generated Data,41.7,52.8
2015-10,Generated Data,37.8,57.7
2015-10,Generated Data,42.7,52.3
2015-10,Generated Data,47.4,47.6
2015-10,Generated Data,48.5,49.5
2015-10,Generated Data,47.4,48.1
2015-10,Generated Data,43.3,56.7
2015-10,Generated Data,45.4,49.6
2015-10,Generated Data,34.1,58.9
2015-10,Generated Data,45.7,51.3
2015-10,Generated Data,33.8,59.7
2015-10,Generated Data,25.9,70.1
2015-10,Generated Data,48.2,50.8
2015-10,Generated Data,46.4,50.6
2015-10,Generated Data,46.4,46.6
2015-10,Generated Data,51.2,45.8
2015-10,Generated Data,48.4,50.6
2015-10,Generated Data,33.8,59.2
2015-10,Generated Data,47.8,49.2
2015-10,Generated Data,37.2,58.3
2015-10,CNN,46,51
2015-10,Generated Data,42.8,48.2
2015-10,Generated Data,54.2,42.8
2015-10,Generated Data,41.9,53.1
2015-10,Generated Data,43,50
2015-10,Generated Data,40.6,52.9
2015-10,Generated Data,41.6,51.9
2015-10,Generated Data,40.3,53.2
2015-10,Generated Data,41.6,55.4
2015-10,Generated Data,50.4,47.6
2015-10,Generated Data,38.1,57.4
2015-10,Generated Data,42.7,50.8
2015-10,Generated Data,46.4,48.6
2015-10,Generated Data,44.1,50.9
2015-10,Generated Data,41.6,51.4
2015-10,Generated Data,33.6,60.9
2015-10,Generated Data,54.6,43.4
2015-10,Generated Data,57.4,40.6
2015-10,Generated Data,46.6,44.4
2015-10,Generated Data,39.8,53.2
2015-10,Generated Data,44.6,54.4
2015-10,Generated Data,44.3,51.2
2015-10,Generated Data,47.6,50.4
2015-10,Generated Data,51.6,45.4
2015-10,Gallup,46,49.5
2015-10,Generated Data,35.5,60.5
2015-10,Generated Data,34.2,59.3
2015-10,Generated Data,43.3,50.7
2015-10,Generated Data,40.1,56.9
2015-10,Generated Data,41.9,52.1
2015-10,Generated Data,27.7,66.8
2015-10,Generated Data,40.8,54.7
2015-10,Generated Data,43.8,49.2
2015-10,Generated Data,43.9,49.6
2015-10,Rasmussen,46,52
2015-10,Generated Data,47.7,48.3
2015-10,Generated Data,46.2,52.8
2015-10,Generated Data,33.5,62.5
2015-10,Generated Data,40,56
2015-10,Generated Data,31.9,61.1
2015-10,Generated Data,43.3,46.7
2015-10,Generated Data,40.3,55.2
2015-10,Generated Data,42.6,47.4
2015-10,Generated Data,54.6,40.4
2015-10,Generated Data,50.4,47.6
2015-10,Generated Data,53.2,44.8
2015-10,Generated Data,44.8,52.2
2015-10,Generated Data,57.3,39.7
2015-10,Generated Data,46.3,49.2
2015-10,Generated Data,45.4,50.1
2015-10,Generated Data,40.5,55.5
2015-10,Generated Data,56.6,41.4
2015-10,Generated Data,36,61
2015-10,Generated Data,40,54
2015-10,Generated Data,44.7,52.3
2015-10,Generated Data,35.7,59.8
2015-10,Generated Data,45.6,48.9
2015-10,Generated Data,45.2,44.8
2015-10,Generated Data,51,44.5
2015-10,Generated Data,38.3,56.2
2015-10,Generated Data,42.9,50.6
2015-10,Generated Data,44.3,52.7
2015-10,Generated Data,39.9,51.1
2015-10,Generated Data,44.4,53.6
2015-10,Generated Data,38.9,55.1
2015-10,Generated Data,46.9,50.1
2015-10,Generated Data,36.8,58.7
2015-10,Generated Data,42.6,57.4
2015-10,Generated Data,45.1,54.9
2015-10,Generated Data,52.1,46.9
2015-10,Generated Data,39.3,59.7
2015-10,Generated Data,47.4,47.1
2015-10,Generated Data,49.3,45.2
2015-10,Generated Data,55.2,38.8
2015-10,Generated Data,41.2,53.8
2015-10,Generated Data,46.7,51.3
2015-10,Generated Data,48.8,41.2
2015-10,Generated Data,31.8,61.2
2015-10,Generated Data,38.3,59.7
2015-10,Generated Data,45.8,42.7
2015-10,Generated Data,56.5,40.5
2015-10,Generated Data,50.5,39.5
2015-10,Generated Data,43.5,52
2015-10,Generated Data,32.6,63.4
2015-10,Generated Data,52.3,44.7
2015-10,Generated Data,38.2,54.8
2015-10,Generated Data,51.9,43.1
2015-10,Generated Data,50.8,47.2
2015-10,Generated Data,50,40
2015-10,Generated Data,39.9,54.1
2015-10,Generated Data,47.9,50.1
2015-10,Generated Data,42.3,54.7
2015-10,Generated Data,45.3,50.7
2015-10,Generated Data,33.5,55
2015-10,Generated Data,49.7,47.3
2015-10,Generated Data,57.1,38.4
2015-10,Generated Data,48,49
2015-10,Generated Data,44.8,50.2
2015-10,Generated Data,33.2,61.8
2015-10,Generated Data,46,50
2015-10,Generated Data,49.1,48.9
2015-10,Generated Data,44.7,54.3
2015-10,Generated Data,51.4,43.1
2015-10,Generated Data,48.6,48.4
2015-10,Generated Data,42.2,52.3
2015-10,Generated Data,46.2,50.8
2015-10,Generated Data,39,54
2015-10,Generated Data,42.3,54.7
2015-10,Generated Data,38,61
2015-10,Generated Data,45.2,53.8
2015-10,Generated Data,56.4,39.6
2015-10,Generated Data,36.5,57
2015-10,Generated Data,42,48
2015-10,Generated Data,51.3,42.7
2015-10,Generated Data,55.6,38.9
2015-10,Generated Data,37.6,53.4
2015-10,Generated Data,49.8,48.2
2015-10,Generated Data,51.4,45.6
2015-10,Generated Data,47.4,47.6
2015-10,Generated Data,52,38
2015-10,Generated Data,41.1,52.4
2015-10,Generated Data,55.6,41.4
2015-10,Generated Data,51.4,43.1
2015-10,Generated Data,49.3,46.7
2015-10,Generated Data,41.5,56.5
2015-10,Generated Data,48.9,50.1
2015-10,Generated Data,49,48
2015-10,Generated Data,29.6,63.4
2015-10,Generated Data,47.2,51.8
2015-10,Generated Data,42.5,52
2015-10,Generated Data,48.9,48.1
2015-10,Generated Data,47.3,49.7
2015-10,Generated Data,42.1,57.9
2015-10,Generated Data,51.6,48.4
2015-10,Generated Data,56.5,33.5
2015-10,Generated Data,42.3,47.7
2015-10,Generated Data,36.7,58.3
2015-10,Generated Data,44.7,52.3
2015-10,Generated Data,34.3,59.2
2015-10,Generated Data,45.3,49.7
2015-10,Generated Data,46.4,50.6
2015-10,Generated Data,49.9,44.6
2015-10,Generated Data,43.5,52
2015-10,Generated Data,48,45
2015-10,Generated Data,45.1,51.9
2015-10,Generated Data,44.7,48.3
2015-10,Generated Data,43.3,52.7
2015-10,Generated Data,33.4,65.6
2015-10,Generated Data,42.1,50.9
2015-10,Generated Data,52,45
2015-10,Generated Data,39.5,57.5
2015-10,Generated Data,46.8,47.2
2015-10,Generated Data,46.5,48.5
2015-10,Generated Data,46.6,48.9
2015-10,Generated Data,37.1,55.9
2015-10,Generated Data,44.8,50.7
2015-10,Generated Data,54.9,39.6
2015-10,Generated Data,36.1,59.9
2015-10,Generated Data,47.1,41.4
2015-10,Generated Data,46.6,53.4
2015-10,Generated Data,44.5,53.5
2015-10,Generated Data,53.9,36.1
2015-10,Generated Data,49.7,47.3
2015-10,Generated Data,25.4,70.6
2015-10,Generated Data,39,54
2015-10,Generated Data,41,58
2015-10,Generated Data,44.2,50.8
2015-10,Generated Data,41.1,54.9
2015-10,Generated Data,43.8,52.2
2015-10,Generated Data,45.9,48.6
2015-10,Generated Data,54.2,42.8
2015-10,Generated Data,41.6,52.9
2015-10,Generated Data,41.4,53.1
2015-10,Generated Data,47.3,41.2
2015-10,Generated Data,43.6,46.4
2015-10,Generated Data,43.8,44.7
2015-10,Generated Data,31.6,61.4
2015-10,Generated Data,42.9,50.1
2015-10,Generated Data,41.6,57.4
2015-10,Generated Data,47.1,50.9
2015-10,Generated Data,50.9,43.1
2015-10,Generated Data,50.8,46.2
2015-10,Generated Data,37.2,56.3
2015-10,Generated Data,44.9,51.1
2015-10,Generated Data,35.3,58.2
2015-10,Generated Data,36.5,62.5
2015-10,Generated Data,43.9,51.6
2015-10,Generated Data,36.2,62.8
2015-10,Generated Data,48.2,48.8
2015-10,Generated Data,49.7,46.3
2015-10,Generated Data,51,46
2015-10,Generated Data,44.6,48.4
2015-10,Generated Data,47.1,48.9
2015-10,Generated Data,35.6,57.4
